ASV	Kingdom	Phylum	Class	Order	Family	Genus	gillis_1_1.filt.fastq.gz	gillis_10_1.filt.fastq.gz	gillis_11_1.filt.fastq.gz	gillis_12_1.filt.fastq.gz	gillis_13_1.filt.fastq.gz	gillis_14_1.filt.fastq.gz	gillis_15_1.filt.fastq.gz	gillis_16_1.filt.fastq.gz	gillis_17_1.filt.fastq.gz	gillis_18_1.filt.fastq.gz	gillis_19_1.filt.fastq.gz	gillis_2_1.filt.fastq.gz	gillis_20_1.filt.fastq.gz	gillis_3_1.filt.fastq.gz	gillis_4_1.filt.fastq.gz	gillis_5_1.filt.fastq.gz	gillis_6_1.filt.fastq.gz	gillis_7_1.filt.fastq.gz	gillis_8_1.filt.fastq.gz	gillis_9_1.filt.fastq.gz
ASV90	Bacteria	Actinomycetota	Thermoleophilia	NA	NA	NA	59	54	28	0	0	28	0	33	0	0	0	46	55	0	123	40	0	90	0	42
ASV900	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Nonomuraea	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0
ASV901	Bacteria	Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	NA	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	27	0	0
ASV902	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	NA	NA	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	33	0	0
ASV903	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	39	0	0
ASV904	Bacteria	Actinomycetota	Actinobacteria	Propionibacteriales	NA	NA	0	0	0	0	0	0	0	0	22	26	0	0	0	0	0	0	19	0	0	0
ASV905	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Polyangiaceae	NA	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0
ASV906	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	NA	NA	39	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0
ASV907	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0
ASV908	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Micrococcaceae	Pseudarthrobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0
ASV909	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67
ASV91	Bacteria	Pseudomonadota	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geomonas	81	30	50	61	0	49	0	111	19	54	0	19	16	0	89	0	0	0	19	0
ASV910	Bacteria	Acidobacteriota	Acidobacteria_Gp16	Gp16	NA	NA	0	45	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV911	Bacteria	NA	NA	NA	NA	NA	0	18	0	0	0	11	0	0	0	0	0	0	0	18	0	0	0	0	0	19
ASV912	Bacteria	Bacillota	Bacilli	Caryophanales	Paenibacillaceae	Paenibacillus	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	23	15	0	13	0
ASV913	Bacteria	NA	NA	NA	NA	NA	0	0	45	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0
ASV914	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Bradyrhizobiaceae	NA	0	0	13	0	0	0	0	0	9	0	0	0	0	0	27	17	0	0	0	0
ASV915	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	NA	NA	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0
ASV916	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Reyranellaceae	Reyranella	0	0	0	16	0	0	0	0	0	0	0	0	25	25	0	0	0	0	0	0
ASV917	Bacteria	Actinomycetota	Actinobacteria	Micromonosporales	Micromonosporaceae	NA	0	0	0	0	0	35	0	0	31	0	0	0	0	0	0	0	0	0	0	0
ASV918	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	18
ASV919	Bacteria	Actinomycetota	Thermoleophilia	NA	NA	NA	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0
ASV92	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	82	0	0	92	0	59	0	0	108	0	59	59	44	0	57	0	32	0	0	0
ASV920	Bacteria	Actinomycetota	NA	NA	NA	NA	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	28	0	0
ASV921	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Frateuria	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0
ASV922	Bacteria	Acidobacteriota	NA	NA	NA	NA	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	27
ASV923	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0
ASV924	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae	Pedomicrobium	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0
ASV925	Bacteria	Planctomycetota	Planctomycetia	Gemmatales	Gemmataceae	NA	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
ASV926	Bacteria	Acidobacteriota	Acidobacteria_Gp16	Gp16	NA	NA	0	0	17	0	0	0	26	0	0	0	0	22	0	0	0	0	0	0	0	0
ASV927	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Roseisolibacter	0	0	13	0	0	0	0	0	0	29	0	0	0	0	11	0	0	0	0	12
ASV928	Bacteria	Actinomycetota	Actinobacteria	Micromonosporales	Micromonosporaceae	NA	0	0	13	0	0	6	0	0	0	0	0	0	24	0	22	0	0	0	0	0
ASV929	Bacteria	Planctomycetota	Planctomycetia	NA	NA	NA	0	0	8	0	0	0	24	0	0	0	0	0	0	0	33	0	0	0	0	0
